order_id,payment_type,payment_installments,payment_value
ord_08601,upi,1,16392.66
ord_08602,credit_card,2,11476.77
ord_08603,upi,1,391.5
ord_08604,debit_card,1,1996.99
ord_08605,credit_card,3,528.31
ord_08606,credit_card,4,1337.27
ord_08607,debit_card,1,2511.56
ord_08608,upi,1,1697.55
ord_08609,credit_card,2,1448.41
ord_08610,cod,1,12864.84
ord_08611,wallet,1,544.1
ord_08612,credit_card,5,859.96
ord_08613,upi,1,5561.94
ord_08614,upi,1,7409.41
ord_08615,upi,1,1408.88
ord_08616,upi,1,1709.24
ord_08617,debit_card,1,9182.28
ord_08618,credit_card,1,697.34
ord_08619,wallet,1,1904.13
ord_08620,cod,1,1800.49
ord_08621,wallet,1,1094.3
ord_08622,upi,1,2512.61
ord_08623,upi,1,9714.19
ord_08624,debit_card,1,9740.74
ord_08625,debit_card,1,4503.04
ord_08626,credit_card,6,581.12
ord_08627,upi,1,977.83
ord_08628,wallet,1,1934.35
ord_08629,credit_card,1,7813.42
ord_08630,upi,1,8800.83
ord_08631,debit_card,1,1288.16
ord_08632,wallet,1,2711.22
ord_08633,credit_card,2,2192.73
ord_08634,debit_card,1,5333.88
ord_08635,credit_card,1,1394.93
ord_08636,debit_card,1,2047.52
ord_08637,wallet,1,739.14
ord_08638,debit_card,1,1754.61
ord_08639,wallet,1,2547.16
ord_08640,credit_card,1,3703.32
ord_08641,debit_card,1,3560.02
ord_08642,credit_card,6,3078.89
ord_08643,cod,1,16495.88
ord_08644,credit_card,4,870.54
ord_08645,upi,1,1838.25
ord_08646,credit_card,5,1160.47
ord_08647,upi,1,10395.05
ord_08648,upi,1,5784.02
ord_08649,upi,1,11585.52
ord_08650,credit_card,4,388.69
ord_08651,upi,1,6523.37
ord_08652,debit_card,1,1273.2
ord_08653,credit_card,4,1167.89
ord_08654,upi,1,261.1
ord_08655,debit_card,1,3596.05
ord_08656,wallet,1,1021.84
ord_08657,wallet,1,1402.04
ord_08658,debit_card,1,18354.54
ord_08659,credit_card,1,9339.34
ord_08660,credit_card,1,5090.62
ord_08661,wallet,1,2805.01
ord_08662,upi,1,9099.14
ord_08663,upi,1,4813.34
ord_08664,credit_card,1,516.47
ord_08665,debit_card,1,5232.47
ord_08666,cod,1,757.64
ord_08667,cod,1,12304.61
ord_08668,debit_card,1,392.75
ord_08669,debit_card,1,1642.25
ord_08670,cod,1,523.0
ord_08671,upi,1,2086.84
ord_08672,upi,1,7678.17
ord_08673,upi,1,291.33
ord_08674,credit_card,2,1802.7
ord_08675,debit_card,1,8259.19
ord_08676,credit_card,4,11629.5
ord_08677,wallet,1,13675.53
ord_08678,cod,1,10830.59
ord_08679,credit_card,1,3161.79
ord_08680,credit_card,1,1416.78
ord_08681,cod,1,1798.93
ord_08682,upi,1,1136.5
ord_08683,wallet,1,466.15
ord_08684,debit_card,1,2345.71
ord_08685,credit_card,1,1514.42
ord_08686,credit_card,3,4865.39
ord_08687,upi,1,1551.32
ord_08688,upi,1,2041.06
ord_08689,wallet,1,4191.01
ord_08690,upi,1,10019.68
ord_08691,upi,1,12968.2
ord_08692,credit_card,5,864.84
ord_08693,credit_card,1,1100.31
ord_08694,upi,1,8013.6
ord_08695,upi,1,8155.88
ord_08696,upi,1,2195.79
ord_08697,upi,1,8541.6
ord_08698,credit_card,2,368.46
ord_08699,debit_card,1,2222.12
ord_08700,upi,1,18889.89
ord_08701,cod,1,1596.57
ord_08702,upi,1,362.59
ord_08703,upi,1,1069.19
ord_08704,upi,1,12465.94
ord_08705,credit_card,6,1783.52
ord_08706,credit_card,2,8487.01
ord_08707,upi,1,1549.57
ord_08708,cod,1,452.59
ord_08709,upi,1,2289.17
ord_08710,upi,1,15602.27
ord_08711,cod,1,1854.73
ord_08712,cod,1,1377.68
ord_08713,upi,1,3953.51
ord_08714,credit_card,6,868.5
ord_08715,cod,1,10485.71
ord_08716,wallet,1,725.87
ord_08717,credit_card,5,1474.62
ord_08718,upi,1,999.35
ord_08719,upi,1,8938.3
ord_08720,upi,1,2839.9
ord_08721,upi,1,5086.17
ord_08722,wallet,1,549.72
ord_08723,upi,1,11633.72
ord_08724,upi,1,4489.13
ord_08725,credit_card,4,2694.89
ord_08726,credit_card,3,7085.19
ord_08727,credit_card,6,2287.57
ord_08728,upi,1,3200.67
ord_08729,credit_card,1,703.8
ord_08730,upi,1,5801.39
ord_08731,upi,1,7044.76
ord_08732,upi,1,2939.3
ord_08733,upi,1,815.39
ord_08734,upi,1,6626.33
ord_08735,credit_card,2,1828.03
ord_08736,upi,1,949.33
ord_08737,upi,1,8235.62
ord_08738,wallet,1,498.23
ord_08739,upi,1,1747.12
ord_08740,credit_card,5,12111.58
ord_08741,upi,1,639.98
ord_08742,upi,1,1955.45
ord_08743,upi,1,8472.27
ord_08744,upi,1,11365.8
ord_08745,upi,1,640.75
ord_08746,upi,1,21219.12
ord_08747,credit_card,4,3237.93
ord_08748,wallet,1,2130.81
ord_08749,wallet,1,7433.52
ord_08750,wallet,1,4178.17
ord_08751,credit_card,2,989.46
ord_08752,upi,1,5959.28
ord_08753,upi,1,1240.29
ord_08754,upi,1,846.38
ord_08755,upi,1,1304.64
ord_08756,wallet,1,13096.61
ord_08757,credit_card,6,1739.95
ord_08758,credit_card,2,402.83
ord_08759,cod,1,26042.04
ord_08760,credit_card,4,14199.42
ord_08761,upi,1,744.95
ord_08762,wallet,1,2043.67
ord_08763,credit_card,5,20988.16
ord_08764,credit_card,1,3646.5
ord_08765,upi,1,1891.35
ord_08766,wallet,1,436.33
ord_08767,cod,1,2228.33
ord_08768,upi,1,5128.32
ord_08769,upi,1,4073.13
ord_08770,upi,1,3191.31
ord_08771,upi,1,6221.99
ord_08772,credit_card,6,3059.39
ord_08773,upi,1,8313.31
ord_08774,upi,1,2209.85
ord_08775,debit_card,1,2120.9
ord_08776,credit_card,4,8027.9
ord_08777,cod,1,9629.37
ord_08778,upi,1,3131.37
ord_08779,credit_card,1,5767.53
ord_08780,cod,1,495.34
ord_08781,upi,1,7780.83
ord_08782,upi,1,7370.43
ord_08783,wallet,1,3324.52
ord_08784,wallet,1,1099.16
ord_08785,cod,1,14531.73
ord_08786,upi,1,638.08
ord_08787,upi,1,9270.4
ord_08788,cod,1,7864.55
ord_08789,credit_card,1,719.18
ord_08790,upi,1,2882.02
ord_08791,debit_card,1,1299.34
ord_08792,credit_card,2,8763.16
ord_08793,cod,1,12888.82
ord_08794,wallet,1,1369.94
ord_08795,credit_card,1,4060.56
ord_08796,upi,1,1010.73
ord_08797,credit_card,3,16800.82
ord_08798,debit_card,1,3736.53
ord_08799,debit_card,1,9301.7
ord_08800,upi,1,8818.19
ord_08801,wallet,1,3890.0
ord_08802,credit_card,3,2013.68
ord_08803,credit_card,4,3132.62
ord_08804,wallet,1,11798.6
ord_08805,upi,1,1014.76
ord_08806,upi,1,7261.47
ord_08807,upi,1,8185.08
ord_08808,wallet,1,1757.6
ord_08809,upi,1,632.93
ord_08810,debit_card,1,3670.87
ord_08811,upi,1,1210.94
ord_08812,debit_card,1,1509.34
ord_08813,upi,1,8437.0
ord_08814,wallet,1,927.05
ord_08815,credit_card,1,3132.38
ord_08816,upi,1,453.34
ord_08817,cod,1,3501.6
ord_08818,credit_card,6,5063.26
ord_08819,cod,1,7609.25
ord_08820,upi,1,5279.33
ord_08821,upi,1,6638.04
ord_08822,debit_card,1,11359.53
ord_08823,cod,1,13192.0
ord_08824,upi,1,1527.68
ord_08825,debit_card,1,674.94
ord_08826,credit_card,2,1139.81
ord_08827,upi,1,6884.48
ord_08828,upi,1,4130.91
ord_08829,upi,1,3438.48
ord_08830,upi,1,1945.09
ord_08831,credit_card,1,1069.85
ord_08832,credit_card,3,12961.21
ord_08833,upi,1,1322.87
ord_08834,upi,1,1392.49
ord_08835,cod,1,7391.13
ord_08836,credit_card,1,477.98
ord_08837,credit_card,2,1247.57
ord_08838,credit_card,6,4099.56
ord_08839,upi,1,2577.52
ord_08840,wallet,1,2032.17
ord_08841,credit_card,4,588.97
ord_08842,credit_card,6,7502.46
ord_08843,upi,1,4893.15
ord_08844,wallet,1,6551.25
ord_08845,debit_card,1,8516.56
ord_08846,credit_card,3,1780.63
ord_08847,upi,1,1188.67
ord_08848,cod,1,1793.94
ord_08849,upi,1,6162.6
ord_08850,upi,1,2718.62
ord_08851,debit_card,1,8905.37
ord_08852,upi,1,757.94
ord_08853,upi,1,1936.5
ord_08854,debit_card,1,3503.6
ord_08855,wallet,1,1424.61
ord_08856,cod,1,9814.27
ord_08857,debit_card,1,7141.83
ord_08858,debit_card,1,12615.05
ord_08859,upi,1,2194.11
ord_08860,credit_card,1,10230.44
ord_08861,upi,1,1305.58
ord_08862,wallet,1,3103.03
ord_08863,credit_card,5,1238.69
ord_08864,upi,1,8333.81
ord_08865,credit_card,3,1367.38
ord_08866,credit_card,1,9619.58
ord_08867,credit_card,3,12458.05
ord_08868,credit_card,3,3382.63
ord_08869,credit_card,5,7666.98
ord_08870,cod,1,565.71
ord_08871,wallet,1,14047.12
ord_08872,credit_card,2,6010.42
ord_08873,credit_card,2,1786.09
ord_08874,upi,1,792.15
ord_08875,debit_card,1,3450.88
ord_08876,credit_card,6,3112.97
ord_08877,credit_card,4,1577.91
ord_08878,upi,1,1699.8
ord_08879,upi,1,7839.41
ord_08880,credit_card,2,10195.41
ord_08881,upi,1,1982.07
ord_08882,wallet,1,964.92
ord_08883,cod,1,16436.23
ord_08884,cod,1,7068.43
ord_08885,credit_card,6,1964.59
ord_08886,upi,1,5265.36
ord_08887,credit_card,2,1626.54
ord_08888,wallet,1,12438.63
ord_08889,credit_card,2,570.22
ord_08890,upi,1,1998.3
ord_08891,upi,1,3705.95
ord_08892,debit_card,1,9978.13
ord_08893,upi,1,1920.74
ord_08894,upi,1,10429.78
ord_08895,credit_card,1,605.58
ord_08896,credit_card,6,7857.52
ord_08897,upi,1,15439.29
ord_08898,upi,1,1194.88
ord_08899,upi,1,9749.01
ord_08900,upi,1,16006.97
ord_08901,upi,1,2847.72
ord_08902,upi,1,1080.8
ord_08903,credit_card,5,6279.06
ord_08904,cod,1,2426.6
ord_08905,upi,1,1200.75
ord_08906,credit_card,4,9339.26
ord_08907,credit_card,1,8447.61
ord_08908,upi,1,11187.91
ord_08909,upi,1,701.28
ord_08910,credit_card,1,423.94
ord_08911,debit_card,1,457.03
ord_08912,credit_card,6,3471.5
ord_08913,wallet,1,3805.7
ord_08914,wallet,1,5142.08
ord_08915,upi,1,6911.7
ord_08916,upi,1,1572.38
ord_08917,wallet,1,775.37
ord_08918,upi,1,1090.37
ord_08919,cod,1,3404.1
ord_08920,credit_card,6,1230.71
ord_08921,credit_card,2,1387.65
ord_08922,upi,1,3464.49
ord_08923,upi,1,2295.06
ord_08924,upi,1,2227.08
ord_08925,credit_card,2,4267.97
ord_08926,upi,1,656.53
ord_08927,debit_card,1,1763.46
ord_08928,credit_card,3,2690.24
ord_08929,upi,1,1434.75
ord_08930,wallet,1,8325.54
ord_08931,upi,1,6961.18
ord_08932,credit_card,1,997.25
ord_08933,upi,1,11125.37
ord_08934,debit_card,1,4860.77
ord_08935,credit_card,3,6657.58
ord_08936,credit_card,6,1768.13
ord_08937,cod,1,1184.23
ord_08938,debit_card,1,10374.98
ord_08939,wallet,1,13280.72
ord_08940,debit_card,1,8162.55
ord_08941,debit_card,1,4432.99
ord_08942,wallet,1,1630.18
ord_08943,wallet,1,5331.93
ord_08944,upi,1,3941.64
ord_08945,credit_card,5,13153.73
ord_08946,wallet,1,6045.01
ord_08947,credit_card,2,502.8
ord_08948,upi,1,9342.83
ord_08949,upi,1,8627.05
ord_08950,upi,1,4482.6
ord_08951,upi,1,8910.07
ord_08952,upi,1,6034.34
ord_08953,cod,1,9210.6
ord_08954,credit_card,1,9536.24
ord_08955,debit_card,1,9025.29
ord_08956,upi,1,9342.65
ord_08957,cod,1,1680.56
ord_08958,debit_card,1,3136.3
ord_08959,cod,1,7255.85
ord_08960,credit_card,3,3834.57
ord_08961,credit_card,2,16254.61
ord_08962,wallet,1,6831.95
ord_08963,upi,1,6411.26
ord_08964,wallet,1,7368.9
ord_08965,upi,1,2801.28
ord_08966,credit_card,5,1411.56
ord_08967,debit_card,1,998.07
ord_08968,upi,1,1427.95
ord_08969,cod,1,439.56
ord_08970,credit_card,4,7828.5
ord_08971,debit_card,1,3299.05
ord_08972,upi,1,2631.08
ord_08973,upi,1,3366.25
ord_08974,credit_card,4,1977.47
ord_08975,cod,1,976.16
ord_08976,upi,1,963.83
ord_08977,upi,1,20319.98
ord_08978,cod,1,8035.9
ord_08979,upi,1,17481.25
ord_08980,upi,1,7303.07
ord_08981,wallet,1,13299.63
ord_08982,upi,1,2568.12
ord_08983,credit_card,5,8880.73
ord_08984,credit_card,4,5996.45
ord_08985,credit_card,3,393.09
ord_08986,cod,1,8274.02
ord_08987,credit_card,6,11564.65
ord_08988,debit_card,1,7440.22
ord_08989,upi,1,1482.62
ord_08990,credit_card,3,2578.37
ord_08991,upi,1,5848.54
ord_08992,credit_card,1,4400.95
ord_08993,credit_card,1,2391.33
ord_08994,debit_card,1,402.6
ord_08995,debit_card,1,9424.36
ord_08996,wallet,1,1667.97
ord_08997,wallet,1,1839.24
ord_08998,credit_card,1,1963.09
ord_08999,credit_card,5,335.15
ord_09000,upi,1,2053.7
ord_09001,credit_card,3,8412.63
ord_09002,credit_card,2,3604.77
ord_09003,upi,1,5008.57
ord_09004,upi,1,7270.34
ord_09005,wallet,1,823.25
ord_09006,cod,1,4534.18
ord_09007,cod,1,10483.14
ord_09008,wallet,1,376.5
ord_09009,upi,1,417.78
ord_09010,upi,1,390.46
ord_09011,wallet,1,1949.24
ord_09012,wallet,1,18782.23
ord_09013,debit_card,1,9283.83
ord_09014,cod,1,3772.7
ord_09015,credit_card,6,2257.63
ord_09016,upi,1,9862.27
ord_09017,debit_card,1,2979.34
ord_09018,credit_card,2,610.21
ord_09019,credit_card,2,6030.0
ord_09020,credit_card,2,2913.57
ord_09021,debit_card,1,3733.32
ord_09022,credit_card,2,2232.27
ord_09023,upi,1,1242.14
ord_09024,upi,1,9708.28
ord_09025,upi,1,457.23
ord_09026,upi,1,3813.04
ord_09027,upi,1,890.72
ord_09028,cod,1,1759.61
ord_09029,credit_card,6,12694.82
ord_09030,cod,1,730.21
ord_09031,debit_card,1,665.61
ord_09032,upi,1,3251.31
ord_09033,upi,1,2943.85
ord_09034,wallet,1,1607.88
ord_09035,upi,1,1088.12
ord_09036,upi,1,8749.53
ord_09037,debit_card,1,2100.18
ord_09038,credit_card,5,754.95
ord_09039,wallet,1,9136.38
ord_09040,wallet,1,1882.44
ord_09041,upi,1,1130.71
ord_09042,upi,1,1816.21
ord_09043,upi,1,4130.27
ord_09044,upi,1,3509.14
ord_09045,cod,1,355.43
ord_09046,upi,1,1769.99
ord_09047,cod,1,882.12
ord_09048,credit_card,2,7764.73
ord_09049,upi,1,8251.22
ord_09050,upi,1,9834.52
ord_09051,debit_card,1,1349.37
ord_09052,wallet,1,7665.39
ord_09053,debit_card,1,724.26
ord_09054,upi,1,492.1
ord_09055,cod,1,2249.53
ord_09056,wallet,1,3286.81
ord_09057,debit_card,1,1354.13
ord_09058,wallet,1,2503.51
ord_09059,credit_card,1,12337.03
ord_09060,credit_card,4,2044.13
ord_09061,cod,1,1419.75
ord_09062,debit_card,1,9964.35
ord_09063,upi,1,689.99
ord_09064,upi,1,5116.21
ord_09065,upi,1,7952.86
ord_09066,upi,1,6903.79
ord_09067,upi,1,479.37
ord_09068,upi,1,360.66
ord_09069,upi,1,12515.19
ord_09070,debit_card,1,10232.57
ord_09071,credit_card,3,561.6
ord_09072,debit_card,1,6317.17
ord_09073,cod,1,1363.52
ord_09074,upi,1,18814.37
ord_09075,upi,1,1775.11
ord_09076,upi,1,496.9
ord_09077,cod,1,1046.09
ord_09078,credit_card,3,896.1
ord_09079,upi,1,1466.51
ord_09080,cod,1,2301.32
ord_09081,upi,1,1834.1
ord_09082,upi,1,7303.46
ord_09083,cod,1,3827.53
ord_09084,upi,1,846.87
ord_09085,credit_card,3,7169.53
ord_09086,debit_card,1,5557.0
ord_09087,credit_card,6,10402.76
ord_09088,credit_card,3,4983.47
ord_09089,upi,1,2487.98
ord_09090,cod,1,1597.66
ord_09091,credit_card,4,3532.51
ord_09092,credit_card,5,1514.36
ord_09093,cod,1,11647.93
ord_09094,upi,1,4019.39
ord_09095,credit_card,2,7298.82
ord_09096,wallet,1,1522.94
ord_09097,upi,1,9628.99
ord_09098,credit_card,1,7044.64
ord_09099,upi,1,931.98
ord_09100,credit_card,5,4074.93
ord_09101,credit_card,1,3697.06
ord_09102,credit_card,2,1775.32
ord_09103,upi,1,1704.74
ord_09104,cod,1,6318.68
ord_09105,cod,1,486.13
ord_09106,cod,1,7159.16
ord_09107,wallet,1,1570.86
ord_09108,cod,1,873.7
ord_09109,upi,1,1752.15
ord_09110,debit_card,1,13677.61
ord_09111,upi,1,8755.25
ord_09112,credit_card,5,6646.42
ord_09113,credit_card,3,872.17
ord_09114,credit_card,4,8750.68
ord_09115,upi,1,6638.67
ord_09116,upi,1,8941.97
ord_09117,wallet,1,2177.78
ord_09118,credit_card,2,1176.61
ord_09119,wallet,1,488.96
ord_09120,debit_card,1,3838.99
ord_09121,debit_card,1,1122.37
ord_09122,wallet,1,4038.56
ord_09123,upi,1,248.19
ord_09124,cod,1,398.42
ord_09125,credit_card,6,16187.5
ord_09126,credit_card,5,6232.33
ord_09127,debit_card,1,3665.17
ord_09128,credit_card,6,1188.06
ord_09129,credit_card,4,352.65
ord_09130,upi,1,8471.53
ord_09131,cod,1,1362.52
ord_09132,upi,1,5630.71
ord_09133,credit_card,4,6820.61
ord_09134,upi,1,2192.67
ord_09135,credit_card,5,1445.52
ord_09136,upi,1,2137.89
ord_09137,wallet,1,1371.23
ord_09138,credit_card,4,748.26
ord_09139,upi,1,10317.76
ord_09140,upi,1,10457.57
ord_09141,upi,1,9408.23
ord_09142,upi,1,1483.03
ord_09143,credit_card,2,3073.1
ord_09144,credit_card,2,2041.05
ord_09145,credit_card,6,4300.28
ord_09146,upi,1,7699.15
ord_09147,upi,1,2130.93
ord_09148,cod,1,3865.41
ord_09149,debit_card,1,3750.96
ord_09150,cod,1,2610.25
ord_09151,debit_card,1,2019.91
ord_09152,upi,1,5577.3
ord_09153,credit_card,1,7815.78
ord_09154,upi,1,1535.6
ord_09155,upi,1,2212.26
ord_09156,cod,1,716.82
ord_09157,upi,1,1126.53
ord_09158,upi,1,2803.36
ord_09159,cod,1,1902.05
ord_09160,upi,1,658.85
ord_09161,upi,1,345.4
ord_09162,upi,1,853.67
ord_09163,credit_card,3,8432.53
ord_09164,cod,1,8667.03
ord_09165,cod,1,5594.88
ord_09166,debit_card,1,1986.69
ord_09167,upi,1,8553.81
ord_09168,upi,1,603.51
ord_09169,credit_card,1,808.83
ord_09170,upi,1,1804.27
ord_09171,upi,1,2134.32
ord_09172,debit_card,1,1039.2
ord_09173,upi,1,799.46
ord_09174,upi,1,9085.11
ord_09175,debit_card,1,17406.67
ord_09176,debit_card,1,1445.48
ord_09177,credit_card,2,3274.71
ord_09178,upi,1,6770.34
ord_09179,upi,1,1823.22
ord_09180,credit_card,3,2687.16
ord_09181,upi,1,7471.2
ord_09182,cod,1,678.92
ord_09183,upi,1,9260.15
ord_09184,upi,1,8683.87
ord_09185,upi,1,7844.99
ord_09186,credit_card,3,1800.83
ord_09187,credit_card,1,547.05
ord_09188,upi,1,7807.01
ord_09189,wallet,1,3664.95
ord_09190,upi,1,7268.88
ord_09191,wallet,1,6208.67
ord_09192,upi,1,2154.54
ord_09193,upi,1,16136.73
ord_09194,debit_card,1,1975.84
ord_09195,credit_card,1,13790.81
ord_09196,credit_card,2,635.98
ord_09197,debit_card,1,4432.59
ord_09198,upi,1,6587.08
ord_09199,upi,1,2595.36
ord_09200,upi,1,908.28
ord_09201,credit_card,4,13533.83
ord_09202,debit_card,1,4368.7
ord_09203,credit_card,6,11975.92
ord_09204,credit_card,3,1255.18
ord_09205,credit_card,5,957.99
ord_09206,cod,1,2299.17
ord_09207,credit_card,1,1154.89
ord_09208,credit_card,5,2199.85
ord_09209,upi,1,6754.22
ord_09210,credit_card,6,8481.78
ord_09211,cod,1,1050.13
ord_09212,credit_card,5,1595.37
ord_09213,upi,1,10808.21
ord_09214,credit_card,4,1591.5
ord_09215,upi,1,727.11
ord_09216,wallet,1,5960.44
ord_09217,upi,1,5757.89
ord_09218,credit_card,4,3138.02
ord_09219,upi,1,15099.37
ord_09220,credit_card,5,5167.69
ord_09221,credit_card,5,2548.67
ord_09222,credit_card,4,4861.42
ord_09223,debit_card,1,7038.83
ord_09224,credit_card,2,590.49
ord_09225,upi,1,6264.34
ord_09226,upi,1,424.89
ord_09227,upi,1,2663.78
ord_09228,credit_card,5,1348.04
ord_09229,upi,1,14725.08
ord_09230,credit_card,1,2968.1
ord_09231,upi,1,2725.32
ord_09232,cod,1,8390.03
ord_09233,credit_card,2,930.4
ord_09234,upi,1,1130.04
ord_09235,cod,1,3886.74
ord_09236,wallet,1,8679.35
ord_09237,upi,1,778.4
ord_09238,credit_card,2,3740.65
ord_09239,credit_card,6,8047.25
ord_09240,upi,1,10991.46
ord_09241,upi,1,7598.93
ord_09242,credit_card,5,2149.78
ord_09243,upi,1,1239.71
ord_09244,credit_card,5,4946.82
ord_09245,credit_card,2,954.68
ord_09246,upi,1,16191.09
ord_09247,wallet,1,914.16
ord_09248,credit_card,4,7611.86
ord_09249,debit_card,1,12280.71
ord_09250,debit_card,1,10581.03
ord_09251,upi,1,8296.12
ord_09252,upi,1,7285.81
ord_09253,credit_card,2,1870.95
ord_09254,cod,1,860.93
ord_09255,upi,1,13466.17
ord_09256,credit_card,1,400.39
ord_09257,wallet,1,2715.4
ord_09258,credit_card,6,12525.86
ord_09259,credit_card,4,376.87
ord_09260,upi,1,1137.79
ord_09261,upi,1,8625.7
ord_09262,credit_card,3,5184.52
ord_09263,cod,1,16746.28
ord_09264,cod,1,12435.42
ord_09265,debit_card,1,2697.23
ord_09266,credit_card,3,1346.38
ord_09267,debit_card,1,1502.11
ord_09268,wallet,1,17323.1
ord_09269,credit_card,1,3997.42
ord_09270,cod,1,7128.43
ord_09271,upi,1,3252.44
ord_09272,upi,1,2410.89
ord_09273,upi,1,7046.35
ord_09274,upi,1,441.81
ord_09275,upi,1,1228.57
ord_09276,upi,1,6062.26
ord_09277,upi,1,1284.72
ord_09278,upi,1,572.96
ord_09279,cod,1,406.66
ord_09280,cod,1,4520.86
ord_09281,wallet,1,5645.21
ord_09282,credit_card,4,12191.88
ord_09283,upi,1,2076.22
ord_09284,wallet,1,8036.31
ord_09285,credit_card,4,2912.69
ord_09286,upi,1,451.31
ord_09287,upi,1,383.85
ord_09288,upi,1,6702.38
ord_09289,upi,1,613.33
ord_09290,upi,1,1497.85
ord_09291,upi,1,4132.74
ord_09292,debit_card,1,402.18
ord_09293,cod,1,14210.15
ord_09294,upi,1,3605.88
ord_09295,credit_card,6,6971.12
ord_09296,debit_card,1,774.99
ord_09297,cod,1,6437.32
ord_09298,credit_card,1,1164.96
ord_09299,wallet,1,1882.1
ord_09300,upi,1,276.62
ord_09301,debit_card,1,13192.67
ord_09302,upi,1,12735.22
ord_09303,upi,1,1767.0
ord_09304,wallet,1,565.56
ord_09305,upi,1,1853.45
ord_09306,cod,1,1055.78
ord_09307,upi,1,790.78
ord_09308,debit_card,1,9357.24
ord_09309,debit_card,1,973.06
ord_09310,upi,1,3314.18
ord_09311,upi,1,1407.7
ord_09312,upi,1,7442.59
ord_09313,credit_card,3,8914.04
ord_09314,cod,1,3124.67
ord_09315,upi,1,452.63
ord_09316,upi,1,8515.3
ord_09317,upi,1,14622.4
ord_09318,upi,1,1787.68
ord_09319,credit_card,6,3616.06
ord_09320,cod,1,3010.87
ord_09321,wallet,1,584.07
ord_09322,credit_card,6,7914.06
ord_09323,cod,1,6774.67
ord_09324,upi,1,514.03
ord_09325,upi,1,198.9
ord_09326,upi,1,1041.85
ord_09327,upi,1,9325.47
ord_09328,cod,1,2129.78
ord_09329,upi,1,7333.31
ord_09330,upi,1,7809.43
ord_09331,upi,1,2124.46
ord_09332,debit_card,1,4481.17
ord_09333,credit_card,3,3124.58
ord_09334,cod,1,2276.84
ord_09335,upi,1,7920.73
ord_09336,upi,1,1767.17
ord_09337,upi,1,740.89
ord_09338,credit_card,2,3077.05
ord_09339,upi,1,2298.12
ord_09340,upi,1,969.17
ord_09341,credit_card,5,1121.3
ord_09342,credit_card,2,459.3
ord_09343,debit_card,1,1035.36
ord_09344,upi,1,4468.13
ord_09345,upi,1,8338.39
ord_09346,upi,1,12399.82
ord_09347,upi,1,416.71
ord_09348,upi,1,5796.49
ord_09349,cod,1,8426.5
ord_09350,cod,1,1874.16
ord_09351,upi,1,8063.85
ord_09352,credit_card,4,1078.5
ord_09353,upi,1,2865.8
ord_09354,upi,1,12151.62
ord_09355,upi,1,393.49
ord_09356,debit_card,1,1437.44
ord_09357,debit_card,1,2338.87
ord_09358,credit_card,2,3316.58
ord_09359,credit_card,1,1261.13
ord_09360,debit_card,1,563.09
ord_09361,debit_card,1,716.88
ord_09362,upi,1,668.46
ord_09363,debit_card,1,9643.61
ord_09364,cod,1,1195.1
ord_09365,credit_card,3,2456.16
ord_09366,wallet,1,1616.3
ord_09367,upi,1,13467.55
ord_09368,upi,1,2827.1
ord_09369,upi,1,8385.61
ord_09370,debit_card,1,10542.88
ord_09371,credit_card,4,1545.31
ord_09372,upi,1,8872.66
ord_09373,upi,1,14475.77
ord_09374,upi,1,930.72
ord_09375,credit_card,1,442.22
ord_09376,credit_card,3,2624.13
ord_09377,upi,1,2567.18
ord_09378,debit_card,1,1020.7
ord_09379,cod,1,2441.14
ord_09380,wallet,1,453.79
ord_09381,credit_card,3,3444.99
ord_09382,credit_card,4,7294.63
ord_09383,credit_card,4,2374.03
ord_09384,credit_card,2,6227.32
ord_09385,debit_card,1,821.73
ord_09386,debit_card,1,1818.23
ord_09387,cod,1,2560.17
ord_09388,cod,1,4278.41
ord_09389,wallet,1,1862.87
ord_09390,upi,1,2595.4
ord_09391,credit_card,3,1921.34
ord_09392,upi,1,529.83
ord_09393,upi,1,608.7
ord_09394,credit_card,6,11647.54
ord_09395,credit_card,4,10266.78
ord_09396,cod,1,8625.44
ord_09397,credit_card,5,8928.92
ord_09398,cod,1,10777.91
ord_09399,wallet,1,994.3
ord_09400,credit_card,4,6420.19
ord_09401,cod,1,5638.36
ord_09402,credit_card,2,2061.5
ord_09403,credit_card,4,273.29
ord_09404,upi,1,358.77
ord_09405,debit_card,1,390.73
ord_09406,cod,1,1253.18
ord_09407,upi,1,3231.94
ord_09408,upi,1,3712.71
ord_09409,wallet,1,13221.05
ord_09410,upi,1,858.54
ord_09411,credit_card,4,502.46
ord_09412,upi,1,9840.72
ord_09413,upi,1,6916.08
ord_09414,credit_card,3,1432.17
ord_09415,upi,1,9307.23
ord_09416,credit_card,3,15878.45
ord_09417,upi,1,9835.26
ord_09418,upi,1,2308.46
ord_09419,cod,1,2111.49
ord_09420,credit_card,2,2837.65
